observe_task/clean_success_rate,observe/obs_delta_s_mean_mean,val/text/tool_call_count/mean,observe_task/cool_entropy_mean,training/rollout_probs_diff_std,observe_task/heat_s_theta_mean,training/epoch,critic/score/max,perf/max_memory_allocated_gb,actor/kl_coef,actor/grad_norm,episode/length/max,timing_per_token_ms/gen,observe/failure_s_theta_mean,critic/returns/max,training/global_step,timing_s/update_actor,perf/cpu_memory_used_gb,training/rollout_probs_diff_max,episode/pick_clean_then_place_in_recep_success_rate,actor/entropy_loss,observe_task/other_entropy_mean,observe/obs_delta_s_sum_mean,observe_task/heat_entropy_mean,critic/advantages/max,episode/pick_cool_then_place_in_recep_success_rate,observe/obs_consecutive_s_mean,val/pick_two_obj_and_place_success_rate,observe/obs_consecutive_s_std,observe_task/examine_success_rate,observe/obs_s_all_theta_sum_mean,observe/obs_step_entropy_mean_std,critic/rewards/mean,observe_task/pick_place_s_theta_mean,actor/ppo_kl,observe/obs_step_entropy_min_mean,response_length/max,timing_s/old_log_prob,observe_task/cool_success_rate,global_seqlen/minmax_diff,observe/success_s_theta_mean,val/pick_heat_then_place_in_recep_success_rate,training/rollout_probs_diff_mean,perf/mfu/actor,timing_s/adv,prompt_length/clip_ratio,observe/obs_s_all_theta_sum_std,_step,observe/obs_wm_s_B_std,observe_task/pick_place_success_rate,observe_task/examine_entropy_mean,timing_s/step,observe/obs_wm_s_B_mean,actor/pg_clipfrac_lower,perf/max_memory_reserved_gb,observe_task/other_success_rate,observe/obs_s_theta_mean_mean,val/pick_cool_then_place_in_recep_success_rate,timing_per_token_ms/ref,prompt_length/min,val/pick_clean_then_place_in_recep_success_rate,observe/obs_delta_s_sum_std,episode/pick_heat_then_place_in_recep_success_rate,observe_task/other_s_theta_mean,episode/reward/min,response_length/min,observe/obs_step_entropy_std_mean,global_seqlen/balanced_max,episode/look_at_obj_in_light_success_rate,episode/valid_action_ratio,critic/rewards/max,observe/obs_s_theta_sum_std,observe/obs_s_all_theta_mean_std,episode/reward/max,observe/obs_s_ref_mean_mean,episode/length/min,response_length/mean,global_seqlen/min,timing_s/testing,perf/time_per_step,_runtime,global_seqlen/mean,val/success_rate,val/text/test_score,observe/obs_n_tokens_mean,prompt_length/mean,observe/obs_step_entropy_min_std,val/pick_and_place_success_rate,observe/obs_s_theta_mean_std,critic/returns/min,observe/obs_wm_s_mean,observe/obs_s_ref_sum_mean,_timestamp,observe/obs_n_tokens_all_mean,episode/reward/mean,observe/failure_entropy_mean,timing_s/wm_surprise,timing_s/gen,critic/score/mean,critic/advantages/mean,observe/obs_s_theta_sum_mean,episode/success_rate,actor/lr,perf/total_num_tokens,perf/throughput,global_seqlen/max,observe/success_s_theta_std,actor/kl_loss,observe_task/pick_place_entropy_mean,timing_s/reward,critic/score/min,critic/rewards/min,episode/length/mean,observe/obs_step_entropy_std_std,response_length/clip_ratio,timing_s/save_checkpoint,actor/pg_clipfrac,observe/failure_s_theta_std,global_seqlen/balanced_min,episode/pick_and_place_success_rate,val/look_at_obj_in_light_success_rate,observe_task/heat_success_rate,observe_task/clean_s_theta_mean,timing_s/ref,observe_task/examine_s_theta_mean,observe/success_entropy_mean,prompt_length/max,timing_per_token_ms/adv,observe/obs_step_entropy_max_mean,episode/pick_two_obj_and_place_success_rate,observe/obs_delta_s_mean_std,observe/obs_n_tokens_all_std,critic/advantages/min,observe/obs_wm_s_std,critic/returns/mean,observe/obs_n_tokens_std,observe_task/cool_s_theta_mean,timing_per_token_ms/update_actor,observe/obs_s_all_theta_mean_mean,observe_task/clean_entropy_mean,observe/obs_step_entropy_max_std,episode/tool_call_count/mean,observe/obs_s_ref_mean_std,observe/obs_s_ref_sum_std,actor/pg_loss,observe/obs_step_entropy_mean_mean
0.9230769230769231,-0.3794459753528657,,0.558203830425419,0.011471481062471867,,30.0,10.0,75.1925482749939,0.01,1.4074453197419643,50.0,1.3527765275523849,1.8846664506272333,2.250797748565674,31.0,113.95985075784847,362.7873420715332,0.21881085634231567,0.78125,0.589662492275238,0.5704785730498724,-187.05887188911439,,2.250797748565674,0.875,0.00130452185358534,,0.1910630590326946,1.0,909.5009877363841,0.20289968466325556,2.900963544845581,1.897764150162695,0.003460222123734032,6.159146626790365e-08,498.0,28.797261279076338,0.5,74127.0,1.7440205016463723,,0.006027126684784889,0.4204429337834134,103.85421358793974,0.0,45.52013797337201,31,1.6203084765148452,0.7619047619047619,0.5198958622557777,1094.4476570789702,3.793776931256677,1.4473874277124802e-05,115.75,0.5111111111111111,1.8438644748030981,,0.011117505411156168,280.0,,26.2514779935357,1.0,1.8409633597624484,0.0,55.0,0.6352792710259867,320406.0,0.625,0.999218761920929,10.0,45.52013797337201,0.3525515516971714,10.0,2.2233104501559637,4.0,152.16432189941406,293874.0,,1094.4476570789702,37223.607185607,320405.75,,,515.34765625,515.34765625,1.4404099558666795e-06,,0.3525515516971714,-20.514123916625977,2.8304321838038353,1096.5598596254983,1776371317.543628,515.34765625,6.015625,0.5987236693129764,26.370939050335437,790.4422055906616,2.900963544845581,-0.0331609845161438,909.5009877363841,0.6015625,1e-06,2563246.0,292.7556634870488,368001.0,0.3857434257859997,0.13482576608657837,0.5119184525817205,1.6775230248458683,-0.10000000149011612,-0.10000000149011612,28.0703125,0.14450169725421055,0.0,,0.01794179171168556,0.32945356892010413,320405.0,0.6666666666666666,,,1.9144074486033766,28.4969012751244,2.1030727680595795,0.44797795528087836,1056.0,0.04051667830084968,2.502040498207013,0.0,0.08863990591752424,121.15970529518124,-20.514123916625977,1.6258766935966187,-0.0331609845161438,121.15970529518124,1.2769968981805444,0.04445919383385304,1.8438644748030981,0.4044446672645875,0.5487233230279127,0.0,0.42785162359839224,59.37635602133719,-0.01295394084105889,0.5549917095651229
0.6666666666666666,-0.35813477731747245,,0.5178994585644631,0.011497738771140575,1.673085739720686,31.0,10.0,75.1925482749939,0.01,1.4876245240370431,50.0,1.202520301758228,1.84074234929966,3.0353031158447266,32.0,111.61624581040815,368.1979675292969,0.2359858751296997,0.875,0.6070818901062012,0.587780463195428,-183.2149487177531,0.6200914609021154,3.0353031158447266,0.5,0.0016451247063655702,,0.21804406978934912,0.6428571428571429,911.4020083586375,0.2149560863210075,3.4086718559265137,2.0618136351381358,0.0037322486634366213,1.2566645940144857e-07,421.0,29.058012769557536,0.7,87896.0,1.7119976953222016,,0.006106022745370865,0.43038976412141994,114.90450039831921,0.0,52.57505430750783,32,1.7828827455141578,0.7272727272727273,0.5687434130352764,975.4784971391782,3.791824785076703,1.3825521455146372e-05,115.75,0.5454545454545454,1.796855174284948,,0.01123560028142421,262.0,,28.22731175039049,,1.850478030674759,0.0,53.0,0.6437248432620739,321242.0,0.5,0.9981771111488342,10.0,52.57505430750783,0.3222902627297777,10.0,2.154989951602421,4.0,143.20077514648438,279401.0,,975.4784971391782,38370.367750979,321242.0,,,526.0533854166666,526.0534057617188,1.4941101555529502e-06,,0.3222902627297777,-20.095762252807617,2.8775156148476526,1094.6169570763907,1776372294.8168237,526.0533854166666,6.09375,0.6356756078871942,27.41711531719193,661.2550912541337,3.4086718559265137,-0.028143294155597687,911.4020083586375,0.609375,1e-06,2569936.0,329.3173564995213,367297.0,0.3241914049409832,0.16278639435768127,0.5485096850178458,1.676834749057889,-0.10000000149011612,-0.10000000149011612,29.609375,0.14940523137703673,0.0,,0.01984346703005334,0.31238617750429126,321242.0,0.625,,0.5,1.6351227199285412,28.874773644842207,1.98117508429462,0.44382704939548073,997.0,0.044711035760547815,2.54204844335715,0.75,0.06795920080023245,112.13782216725075,-20.095762252807617,1.7551074049038058,-0.028143294155597687,112.13782216725075,1.4613947713348188,0.04343152740395408,1.796855174284948,0.5505954329386807,0.579404857186583,0.0,0.37143606158902637,70.09708440617388,0.010872188583016395,0.5702772320888471
0.6,-0.42333022578574575,,0.5527114935124977,0.011530265212059021,,32.0,10.0,75.1925482749939,0.01,1.4951204079038956,50.0,1.1915966704960381,2.059022070253145,3.0045769214630127,33.0,117.36114205280319,370.39928817749023,0.2667088508605957,0.0,0.602010190486908,0.5763794157556942,-186.75191901711855,,3.0045769214630127,0.7083333333333334,0.001398993737798837,,0.2036297459939538,1.0,895.9105033594019,0.20787849565853714,2.9181528091430664,2.033355772038364,0.003990567934713052,1.0912909227259018e-07,453.0,30.561349303927273,0.6666666666666666,55076.0,1.9404994416245098,,0.006153651978820562,0.4198602299871716,136.0106171988882,0.0,48.75944217053958,33,1.6144844331598915,0.5833333333333334,0.41960241550054306,1144.941019921098,3.7613093547577807,0.0,115.75,0.47191011235955055,2.024434814196535,,0.011448685406914095,284.0,,22.612236864692473,,2.045924731403851,0.0,54.0,0.6461403750718626,329995.0,1.0,0.9995404481887817,10.0,48.75944217053958,0.2618059264085824,10.0,2.4477650399822815,3.0,153.5567626953125,304342.0,,1144.941019921098,39517.386125484,329994.875,,,453.0514705882353,453.0514831542969,1.3396048877602033e-06,,0.2618059264085824,-20.318321228027344,2.8312730391557768,1082.6624223765205,1776373441.577343,453.0514705882353,5.3125,0.6008884625716073,32.003441602922976,796.3190313624218,2.9181528091430664,-0.01579267531633377,895.9105033594019,0.53125,1e-06,2639959.0,288.21997749957563,359418.0,0.3048619154907663,0.14183735847473145,0.5287833833327032,1.744982779957354,-0.10000000149011612,-0.10000000149011612,33.15625,0.14752348193046028,0.0,,0.020631572574048358,0.23321471126369325,329994.0,0.6875,,,1.9797661189897615,30.224060078151524,1.7165531385230697,0.4816568066754679,1086.0,0.051519973302194544,2.5595883368788397,0.3125,0.07810596233319629,86.98821240318757,-20.318321228027344,1.6363765128124725,-0.01579267531633377,86.98821240318757,1.7376887069984508,0.04445566846030684,2.024434814196535,0.5340256846289416,0.5678019173426306,0.0,0.3263961714454734,59.58010818836756,-0.007407785064595587,0.5660942982820629
0.7037037037037037,-0.3780060098677387,,0.6365834158155825,0.011524076573550701,1.6767332081952326,33.0,10.0,75.1925482749939,0.01,1.1182415084913373,50.0,1.3525880445053493,1.7693923315264581,2.266791820526123,34.0,121.9543048851192,357.9612579345703,0.2176978886127472,0.5625,0.5757042765617371,0.5462871750157655,-195.24181438982487,0.4778473821058068,2.266791820526123,0.0,0.0010253287601322439,,0.2363173794476131,0.7272727272727273,917.1499274969101,0.2106986942928715,2.465747117996216,1.9825158651554426,0.0033146201533327257,6.798654794692993e-08,512.0,31.449116697069257,0.0,81599.0,1.8066555393358226,,0.005972966086119413,0.42876329143837083,124.17182052694261,0.0,58.713320400271485,34,1.8260855861457774,0.5454545454545454,0.5718817027701326,1145.1211905581877,3.7773389320936985,0.0,115.75,0.44594594594594594,1.778580768998982,,0.011234039758629764,264.0,,27.532962983411075,0.75,1.7685701674289493,0.0,53.0,0.6289764505017956,349557.0,0.6875,0.999267578125,10.0,58.713320400271485,0.3292708834183625,10.0,2.156586778866721,4.0,144.93505859375,304654.0,,1145.1211905581877,40481.312720657,349556.5,,,537.79248046875,537.79248046875,8.559006470667981e-07,,0.3292708834183625,-20.095762252807617,2.9465045402430405,1112.391741886735,1776374588.5963473,537.79248046875,5.234375,0.5823315681765316,30.51921168481931,802.9693029727787,2.465747117996216,-0.030900824815034866,917.1499274969101,0.5234375,1e-06,2796452.0,305.2572102255912,386253.0,0.2643685216526991,0.1528918743133545,0.5072268528060172,1.8319660178385675,-0.10000000149011612,-0.10000000149011612,31.6640625,0.15185663417524833,0.000244140625,,0.0162520422381931,0.34739996808154644,349556.0,0.875,,0.5,1.6914196744715444,31.415452951099724,2.0820037618382843,0.4149431453962432,1132.0,0.0444033441399826,2.5044239696580917,0.20833333333333334,0.08330165302285564,128.94475902865014,-20.095762252807617,1.8278145543172952,-0.030900824815034866,128.94475902865014,1.47042147407062,0.04361036945569572,1.778580768998982,0.5054523361636245,0.5812621807238415,0.0,0.39835756678743756,75.59777128868089,-0.004971711721736938,0.5410565908796343
0.7857142857142857,-0.36752947586342954,,0.50764792740345,0.011712766252458096,1.4003426833141561,34.0,10.0,75.1925482749939,0.01,1.6137469152609507,50.0,1.2391569485807594,1.7766919901533629,3.1375977993011475,35.0,109.03060028795153,371.7986526489258,0.17857274413108826,0.8125,0.5416600704193115,0.513123708730655,-184.7445511976878,0.4883303828537464,3.1375977993011475,0.25,0.001961230328219741,,0.18234511009681506,0.5625,903.9448103586833,0.20611921791936172,4.437422275543213,1.9712880416090814,0.0026472059000904363,2.1855036417643228e-08,365.0,29.06595319788903,0.75,97157.0,1.8122648473183598,,0.005979127250611782,0.4356440696070866,101.86469715088606,0.0,53.04382977598567,35,1.7243642551518488,0.8571428571428571,0.538788763595664,962.476155731827,3.69920082266132,4.000005137640983e-05,115.75,0.6746987951807228,1.79247744552033,,0.011380871953185746,327.0,,21.40671185819815,0.9375,1.809828672571918,0.0,57.0,0.60871328599751,317626.0,0.625,0.999218761920929,10.0,53.04382977598567,0.28922497297138494,10.0,2.16000692138376,4.0,139.83775329589844,285293.0,,962.476155731827,41514.071495369,317625.625,,,521.8822916666667,521.8822631835938,4.169438514032733e-07,,0.28922497297138494,-1.816221833229065,2.8276582683203744,1088.689361556371,1776375552.5226135,521.8822916666667,6.875,0.5548897203448672,25.82006517564878,665.3987807780504,4.437422275543213,-0.021323291584849358,903.9448103586833,0.6875,1e-06,2541005.0,330.00882474692645,382450.0,0.3021801101730475,0.156414195895195,0.43656556597777774,1.775589494034648,-0.10000000149011612,-0.10000000149011612,28.0078125,0.15137190429938585,0.0,,0.02148215108124229,0.2774479796752698,317625.0,0.95,,0.75,1.6796249766081552,28.918852537404746,1.8370079354883804,0.44738994876115185,1085.0,0.04008834974779115,2.447222133477529,0.1875,0.07579910450342839,115.99962149255028,-1.816221833229065,1.7442026762762255,-0.021323291584849358,115.99962149255028,1.5374878209330838,0.042908455626002914,1.79247744552033,0.45014269802479717,0.5742441785933532,0.0,0.35565828207876193,64.13864295659522,0.03197713034848372,0.5071866967045935
0.6521739130434783,-0.38296995583666016,,0.3596618306887059,0.01174840610474348,1.456460783770197,35.0,10.0,75.1925482749939,0.01,1.4716196914806086,50.0,1.1071044744629013,1.8241589328861738,3.3028564453125,36.0,128.76683176821098,361.89129638671875,0.47695162892341614,0.7083333333333334,0.5400407314300537,0.5229529032370678,-194.74299848780913,0.3791543618901402,3.3028564453125,0.5625,0.001417772417859254,,0.18132725831242474,,906.2219363521127,0.20335218578101544,2.525160789489746,1.7293285116865023,0.003840724897814011,3.418501685647403e-08,392.0,31.49776216223836,1.0,99635.0,1.6494941771798444,,0.005954268854111433,0.4234366247878413,131.1717622950673,0.0,47.545495296747845,36,1.6118456549353037,1.0,,1031.0455810460262,3.910127785193789,0.0,115.75,0.375,1.7800512659465468,,0.011339684710744887,302.0,,23.567942021884793,0.75,1.8078281325528123,0.0,47.0,0.6046811140258797,364593.0,,0.9988511204719543,10.0,47.545495296747845,0.34587512315077384,10.0,2.163021221783207,4.0,139.29824829101562,318338.0,,1031.0455810460262,42434.585663998,364592.5,,,530.9085477941177,530.9085693359375,7.28343694623039e-07,,0.34587512315077384,-19.946012496948242,2.922698454366422,1100.9649348399219,1776376585.2815654,530.9085477941177,4.921875,0.5329818848876671,32.723334843758494,671.1555171357468,2.525160789489746,-0.017998717725276947,906.2219363521127,0.4921875,1e-06,2916740.0,353.61433742833185,417973.0,0.30460408987544696,0.1321393847465515,0.39877447951585054,1.9014194021001458,-0.10000000149011612,-0.10000000149011612,33.96875,0.15439256098980186,0.0,,0.023318146519801197,0.34784369322193814,364592.0,0.71875,,0.6,1.7705268093267494,33.074911983218044,,0.41598955191353215,1021.0,0.044972044918322275,2.4325785917394303,0.05,0.08585665213011502,118.86933207132222,-19.946012496948242,1.5913280872301514,-0.017998717725276947,118.86933207132222,1.466495614378226,0.0441475180400759,1.7800512659465468,0.462033894456823,0.6020999961001726,0.0,0.42291399199209395,60.57336669600029,-0.012571010738611221,0.5034380949201638
0.8125,-0.37610623770885004,,0.5245955593485401,0.011714905500411987,1.673897629317661,36.0,10.0,75.1925482749939,0.01,1.2518716752529144,50.0,1.171212390586444,1.6967350896266626,4.939898490905762,37.0,112.14438728475943,362.33753204345703,0.17457476258277893,1.0,0.576458752155304,0.5554308522497513,-203.46214621861776,0.46963730761617944,4.939898490905762,0.775,0.002418435221419951,,0.17863621059168294,,917.5208454608917,0.22422664272070034,3.7395315170288086,1.9144463687775044,0.003763283540320117,4.76837158203125e-08,403.0,28.28288045199588,0.6923076923076923,65330.0,1.7187048611007505,,0.006209115963429213,0.4438654586932955,100.29738667188212,0.0,51.65257268421203,37,1.7207323312014895,0.6875,,918.8280249331146,3.8099314101040362,2.7833488032532236e-05,115.75,0.5454545454545454,1.7049508687508266,,0.011201850570437204,319.0,,30.005165549537924,0.9166666666666666,1.7220888800733793,0.0,53.0,0.6281802683952264,333023.0,,0.9994791746139526,10.0,51.65257268421203,0.2869072439769655,10.0,2.0810571064596766,4.0,138.48098754882812,299365.0,,918.8280249331146,43325.973760022,333023.0,,,555.3169270833333,555.3169555664062,6.838361347293521e-07,,0.2869072439769655,-1.7278000116348267,2.913579737592954,1120.9829916795095,1776377505.7959328,555.3169270833333,6.40625,0.601241521704663,23.43587765097618,622.8120993049815,3.7395315170288086,-0.023552654311060905,917.5208454608917,0.640625,1e-06,2664184.0,362.44323307861896,364695.0,0.3094887653584862,0.18117141723632812,0.49075895156103955,1.46236468013376,-0.10000000149011612,-0.10000000149011612,28.484375,0.16273150457680505,0.0,,0.01517638227281471,0.27219589263952354,333023.0,0.625,,1.0,1.794220514589099,29.84379106014967,,0.4281556859513885,1016.0,0.03764656895765537,2.4969748335580033,0.1875,0.07050875980769086,108.02032903258156,-1.7278000116348267,1.7673297407882769,-0.023552654311060905,108.02032903258156,1.5093983184893094,0.04209333412585596,1.7049508687508266,0.5054921854781099,0.612983821637969,0.0,0.34307022187378167,70.8812295360231,0.012912734225392342,0.5365146310427614
0.625,-0.3812514354576342,,0.5694389758010705,0.011667070910334587,,37.0,10.0,75.1925482749939,0.01,1.2857479837590031,50.0,1.1950673634513482,1.8164509163414315,3.1165595054626465,38.0,103.06619154894724,362.0706901550293,0.37783730030059814,1.0,0.5446059703826904,0.5111793539328726,-196.28679047312056,,3.1165595054626465,0.6666666666666666,0.0014927582420253638,,0.17748432250165166,0.8888888888888888,913.2829225914819,0.21485722031835364,4.388923168182373,1.8349868406555352,0.0033806193280595054,4.0978193283081055e-08,406.0,26.430284823756665,0.6666666666666666,62903.0,1.7346386570401393,,0.005974260158836842,0.4378553430867062,93.20104194898158,0.0,52.777635019251406,38,1.716551472434766,0.7857142857142857,0.47807379210487416,889.79336619284,3.683787575848068,0.0,115.75,0.6813186813186813,1.780543917490725,,0.010556046153178063,324.0,,25.372494813660236,,1.8038890472707667,0.0,58.0,0.6089748363966854,301925.0,0.84375,0.9997209906578064,10.0,52.777635019251406,0.29491070954618065,10.0,2.161795352948359,3.0,143.7259979248047,271668.0,,889.79336619284,44183.750912898,301924.375,,,530.2123325892857,530.2123413085938,6.828352160117657e-07,,0.29491070954618065,-1.7772037982940674,2.7355147226938112,1109.5697130646024,1776378397.1839266,530.2123325892857,7.03125,0.5554900625076892,24.01569218793884,615.5959298568778,4.388923168182373,-0.00804065726697445,913.2829225914819,0.703125,1e-06,2415395.0,339.31965158590043,334571.0,0.2891652679260859,0.12621822953224182,0.45809736841668686,1.3578147618100047,-0.10000000149011612,-0.10000000149011612,26.4609375,0.1565202645406719,0.0,,0.016544850077480078,0.29437998174995195,301924.0,0.9375,,,1.6406721260310229,25.49702109815553,1.8225403233638977,0.4550877108042663,1058.0,0.03858625274498854,2.4435820756480098,0.28125,0.06883704203122795,110.41031859757472,-1.7772037982940674,1.6780491538181976,-0.00804065726697445,110.41031859757472,1.5139003950097099,0.04267053279026712,1.780543917490725,0.5380244978751795,0.5860128880193117,0.0,0.35379235581800184,70.49298979521788,-0.013424338174185582,0.5114239633923197
0.5714285714285714,-0.37796253003874075,,0.4271875930563459,0.011784497648477554,1.4268734885727326,38.0,10.0,75.1925482749939,0.01,1.3037115105738242,50.0,1.4574006396400976,1.9204563659381566,1.7261686325073242,39.0,86.90016728267074,362.0787582397461,0.2063426375389099,,0.5624940991401672,0.5394744595776244,-181.44155810276666,0.21199332363903522,1.7261686325073242,0.875,0.0005404849319264092,,0.20179183062041897,0.8333333333333334,893.1940687696139,0.21628179186942031,3.8800783157348633,1.9827320809712112,0.003845103060029942,5.960464477539063e-08,394.0,22.19299367722124,1.0,75974.0,1.793169616494929,,0.006103449501097202,0.4221835554631825,80.92356529971585,0.0,56.411642796738114,39,1.7107052499245348,0.875,0.4948395377560353,856.1951238396578,3.7830381060872846,0.0,115.75,0.6111111111111112,1.871066455346904,,0.011922915675670286,261.0,,24.76671452758221,0.5416666666666666,1.9062157287454469,0.0,59.0,0.6093129372166004,245637.0,0.6,0.9986979365348816,10.0,56.411642796738114,0.36280811471429586,10.0,2.249028985385645,4.0,139.0709686279297,203650.0,,856.1951238396578,45785.014504959,245636.625,,,500.6077473958333,500.6077575683594,5.809542146211245e-07,,0.36280811471429586,-20.120615005493164,2.7843032020464307,1074.6356268723805,1776379254.961367,500.6077473958333,7.109375,0.5881456847679107,18.55992070119828,622.6394456708804,3.8800783157348633,-0.021638784557580948,893.1940687696139,0.7109375,1e-06,1965093.0,286.8932771988095,279624.0,0.36758703736554016,0.15640057623386383,0.4647069068268482,1.109872424043715,-0.10000000149011612,-0.10000000149011612,23.6953125,0.15811865127699606,0.0,,0.018276488098005455,0.3508987320699045,245636.0,1.0,,1.0,1.6308401656732099,23.42963813384995,1.9485332014824455,0.41583549224102756,1040.0,0.041180526977459005,2.4249137065683803,0.0,0.07517302440475407,127.0669273080084,-20.120615005493164,1.6944540074522596,-0.021638784557580948,127.0669273080084,1.46368974597576,0.044221910760798976,1.871066455346904,0.5304253098875655,0.6023841267179755,0.0,0.4272835664890849,72.98279442968767,0.051309305165583886,0.5212857402718024
0.5333333333333333,-0.3824923172584826,0.0,0.4710810013954908,0.011733626015484333,1.5201642945468876,39.0,10.0,75.1925482749939,0.01,1.3114307735943131,50.0,0.9672012853923533,1.7325024780630236,2.7504403591156006,40.0,133.94154172902927,363.1119728088379,0.308505654335022,0.5,0.5620248317718506,0.5434673310719941,-200.69787285063,0.3078084936873479,2.7504403591156006,0.75,0.0009365187226852688,0.2222222222222222,0.2097045436413619,0.0,911.5890564521154,0.20758684801123148,3.0597875118255615,1.8593808129680227,0.004349652405936568,5.174014303419325e-08,373.0,33.22692711604759,0.8823529411764706,98569.0,1.7180991235669434,0.75,0.006149064749479294,0.4413375705878548,121.47115961601958,0.0,57.062683331164436,40,1.6669095924383854,0.5454545454545454,0.5210122686845285,1599.7092888602056,3.7610030627110973,2.3460961529053748e-05,115.75,0.425,1.7280952016221656,0.5555555555555556,0.010907936736947406,291.0,0.7,27.269685700235705,0.625,1.7618571636636702,0.0,59.0,0.6113244758388545,395305.0,,0.9989149570465088,10.0,57.062683331164436,0.3076523291983215,10.0,2.110587518880648,6.0,139.08897399902344,354086.0,596.3049557819031,1599.7092888602056,46686.303484315,395304.25,0.609375,3.564993564993565,547.203125,547.203125,6.514891334346902e-07,0.7692307692307693,0.3076523291983215,-20.538467407226562,2.857774944503843,1112.2869293027454,1776380856.2240818,547.203125,5.234375,0.5639514070192936,29.29168728599325,619.9005822362378,3.0597875118255615,-0.01562713086605072,911.5890564521154,0.5234375,1e-06,3162434.0,247.1100547785496,452655.0,0.31036830322337156,0.17384371161460876,0.5218349038813895,1.725062289275229,-0.10000000149011612,-0.10000000149011612,34.265625,0.15103030396375938,0.0,28.713851222302765,0.020069506329794724,0.3063436177938734,395304.0,0.9375,0.5454545454545454,1.0,1.588186830591711,34.495630006771535,2.113544056815582,0.44135034361206893,1095.0,0.03841065445666837,2.4449188442279897,0.03125,0.09155214658149854,118.25398222956824,-20.538467407226562,1.6448545130740055,-0.01562713086605072,118.25398222956824,1.5254155910101563,0.04235394058153601,1.7280952016221656,0.4919197614968037,0.5941461093469185,0.0,0.3876211372873962,70.00036409491965,-0.06001199450757769,0.5264367587110933
0.8125,-0.39778761404232804,,0.4784937771643407,0.01200349535793066,1.6197722789448437,40.0,10.0,75.1925482749939,0.01,1.0662855471351318,50.0,1.240779497074868,1.7238141686066,2.3403384685516357,41.0,105.53226038906723,364.4858818054199,0.3212296962738037,0.6666666666666666,0.5165674090385437,0.4921191816153289,-207.24393255370003,0.232077586957637,2.3403384685516357,0.9375,0.0014787243392927823,,0.1705550370117501,0.8,911.8678224427359,0.21232676215793347,3.6941964626312256,1.6753064783289178,0.003152027455014052,4.896095820835658e-08,359.0,26.44450680166483,0.6,66074.0,1.8170472766951855,,0.0061115664429962635,0.4260694595933162,101.95626169489697,0.0,50.87517611364699,41,1.6840763155125407,0.8235294117647058,0.48665558526644837,899.6753082643263,3.7513134698217203,0.0,115.75,0.5975609756097561,1.7582563100991468,,0.010485857483318073,280.0,,29.961474720632683,1.0,1.7675776645781218,0.0,58.0,0.5786321003605346,300852.0,1.0,1.0,10.0,50.87517611364699,0.2783092661575351,10.0,2.1560439241414744,4.0,138.0756072998047,274416.0,,899.6753082643263,47650.377331635,300851.5,,,533.4679129464286,533.4678955078125,9.308571771763988e-07,,0.2783092661575351,-1.755908489227295,2.8625543202589534,1119.111754996436,1776381757.5134244,533.4679129464286,6.71875,0.5356087916951,24.612514135893434,614.0158642609604,3.6941964626312256,-0.011153100989758968,911.8678224427359,0.671875,1e-06,2406812.0,334.40008549352035,340490.0,0.2730344433143314,0.17624329030513763,0.4553654549542714,1.391128616873175,0.0,0.0,26.0703125,0.15926892904762988,0.0,,0.011250117710525436,0.27558785412176623,300851.0,1.0,,1.0,1.866406431019424,25.237487621139735,1.6802929963915254,0.38206011128367073,977.0,0.042361539536489336,2.3396940595869506,0.175,0.07250431686385805,100.21653775286289,-1.755908489227295,1.6604541469504177,-0.011153100989758968,100.21653775286289,1.532218131860853,0.043847321846935794,1.7582563100991468,0.4374054539418847,0.615412808844073,0.0,0.33407203977857575,70.21126303085079,0.02951338142156601,0.47888489301632425
